dataset,n,method,group,n_test,status,CDE_loss__before,CDE_loss__after,log_lik__before,log_lik__after,CRPS__before,CRPS__after,PIT_KS__before,PIT_KS__after,coverage_90__before,coverage_90__after,interval_width__before,interval_width__after,coverage_abs_err__before,coverage_abs_err__after
GridStability,1000,TabPFN-2.5,foundation,250,ok,-82.42422540733695,-85.92721577438829,3.999915886529689,4.0275281259532925,0.0030304990155586163,0.0030299231190822934,0.07601318264942802,0.02528985417362703,0.944,0.896,0.02037087653234682,0.016397495793828227,0.04399999999999993,0.0040000000000000036
GridStability,1000,RealTabPFN-2.5,foundation,250,ok,-86.6686263159755,-95.98368914673264,4.019537300396785,4.079003120325507,0.0029212517324541647,0.002871802997930921,0.12025026863506963,0.034020126142376816,0.956,0.884,0.021669550923155912,0.015468501014346173,0.05599999999999994,0.016000000000000014
GridStability,1000,TabICL-Quantiles,foundation,250,ok,-73.71955829605082,-69.40023133407556,3.7781378994130055,3.7577883356187622,0.003190905531916239,0.003206386126748985,0.04560963090135091,0.0316566000019437,0.932,0.928,0.01938717278753552,0.018476178582360916,0.03200000000000003,0.028000000000000025
GridStability,1000,LinearGauss-Homo,baseline,250,ok,-13.025834745294732,-12.595600573602992,2.4212484580198814,2.4069150630143694,0.012233570492942838,0.012275252693668796,0.05369959335577995,0.029296434156791173,0.92,0.916,0.07276438790970534,0.07365927809316233,0.020000000000000018,0.016000000000000014
GridStability,1000,LinearGauss-Hetero,baseline,250,ok,-13.826163410069485,-13.537304659483913,2.4561706567648884,2.444823715502428,0.012155480899915755,0.012199695590951508,0.057582186051200024,0.04606458190223828,0.92,0.924,0.06862299543725031,0.07179826567984052,0.020000000000000018,0.02400000000000002
GridStability,1000,Student-t,baseline,250,ok,-13.034044249703129,-12.606701265848464,2.4199236302281597,2.4042036910345543,0.012232757819969303,0.0122789033074257,0.05304869462678713,0.03624990486811819,0.92,0.924,0.0723507695112201,0.07447268859574521,0.020000000000000018,0.02400000000000002
GridStability,1000,LogNormal-Homo,baseline,250,ok,-11.546987300522558,-11.815320166298836,2.334283973862319,2.3592946667293586,0.012760117459106057,0.01241485275665042,0.13118225055238464,0.04429245383141167,0.928,0.924,0.08095050087249944,0.07957140056637849,0.028000000000000025,0.02400000000000002
GridStability,1000,LogNormal-Hetero,baseline,250,ok,-12.615947981104599,-12.956730002030376,2.38714427203348,2.396943902993231,0.012504079294397492,0.012436514221331133,0.10505193448410971,0.03376047343244981,0.924,0.912,0.07641696538796908,0.07493069039342037,0.02400000000000002,0.01200000000000001
GridStability,1000,MDN,baseline,250,ok,-15.926622189577834,-16.551622723996136,2.707631970666601,2.7089681610828005,0.007261645875693434,0.007273996266331,0.07755372819766607,0.055815360375717424,0.812,0.856,0.03864607816555163,0.0426173734285692,0.08799999999999997,0.04400000000000004
GridStability,1000,Flow-Spline,baseline,250,ok,-10.015380776308062,-16.45852533395681,2.844974718473231,2.8939316677428506,0.006823070245996955,0.0068614374105800515,0.11157395183493926,0.03336725940381946,0.816,0.9,0.03442840068692047,0.04429640443563703,0.08400000000000007,0.0
GridStability,1000,Quantile-Tree,baseline,250,ok,-13.07891947220632,-16.181945448481525,1.5097248843461404,1.5118347982447395,0.007735833038517033,0.007993075989671946,0.08772800608731612,0.04,0.852,0.912,0.05413657644657784,0.07929083295575526,0.04800000000000004,0.01200000000000001
GridStability,1000,Gamma-GLM,baseline,250,ok,-11.81900705087255,-11.593219070710704,2.356741295272117,2.3621363073569013,0.012701021677103137,0.012455704657383094,0.1178127323452815,0.04182375827752771,0.924,0.924,0.07805554446739481,0.07906536870007676,0.02400000000000002,0.02400000000000002
GridStability,1000,LinGauss-Homo-Ridge,baseline,250,ok,-13.020327298157092,-12.587807677043608,2.4208971783967974,2.404635078212518,0.01223838012490467,0.012285172748857721,0.05239364043424627,0.03263148682239858,0.92,0.92,0.0727745419926035,0.07365528344514978,0.020000000000000018,0.020000000000000018
GridStability,1000,LinGauss-Hetero-Ridge,baseline,250,ok,-13.810404979783772,-13.51434444122428,2.4562630873747957,2.4439608913220887,0.01215401722693616,0.012195237867098519,0.055697888832962006,0.042952552942275735,0.92,0.928,0.06855296668610171,0.07202033680671488,0.020000000000000018,0.028000000000000025
GridStability,1000,Student-t-Ridge,baseline,250,ok,-13.028357180766575,-12.610425338419972,2.4195862258365204,2.404635571761676,0.012237591464571136,0.012280759246237772,0.052631647070935095,0.03654187578681056,0.92,0.924,0.07236590912742338,0.07491845496360554,0.020000000000000018,0.02400000000000002
GridStability,1000,LogNormal-Homo-Ridge,baseline,250,ok,-11.547246071177456,-11.861963920527145,2.3326205851371347,2.3593486825508103,0.012780158346646834,0.012420870169217793,0.13056740679058298,0.043218121811423815,0.932,0.92,0.08108355132062889,0.07959397484003353,0.03200000000000003,0.020000000000000018
GridStability,1000,LogNormal-Hetero-Ridge,baseline,250,ok,-12.535876376505431,-12.657307401501779,2.386004071499603,2.391633441288855,0.012498810735047135,0.012416153563794241,0.10115116888659004,0.034525505107877,0.924,0.916,0.07596744535545318,0.07475765362133695,0.02400000000000002,0.016000000000000014
GridStability,1000,Gamma-GLM-Ridge,baseline,250,ok,-9.840145755486127,-10.272970795820568,2.186851853079667,2.2288436005810395,0.015497626534818213,0.0150762311841562,0.12218029809609826,0.03828123505455061,0.924,0.9,0.09350642763720375,0.08923459703606716,0.02400000000000002,0.0
GridStability,1000,BART-Homo,baseline,250,ok,-7.547515007172407,-9.844181110484373,1.8765049708023074,2.1893639877373263,0.017790092110454233,0.015136260774987939,0.18965852512772785,0.046258423934402604,1.0,0.884,0.16252507313009062,0.09015567942682909,0.09999999999999998,0.016000000000000014
GridStability,1000,BART-Hetero,baseline,250,ok,-6.824939954938293,-11.008982208106175,1.8750318130235477,2.1488612680048087,0.012326831419512173,0.011664219801912023,0.19949253989375626,0.15565005823539552,0.588,0.716,0.03611994263818619,0.04492024166893328,0.31200000000000006,0.18400000000000005
GridStability,1000,CatMLP,baseline,250,ok,-7.9918162526706436,-7.049824040958257,2.1508162256956265,2.1468164961215317,0.012867017085915361,0.012808379148951676,0.08380108709258127,0.033950804022432335,0.924,0.888,0.08615165291432428,0.0752295279844406,0.02400000000000002,0.01200000000000001
GridStability,50,FlexCode-RF,baseline,13,skipped:too_small,-6.190920956539165,,1.905555245825179,,0.02087299659454003,,0.2115737063797022,,0.8461538461538461,,0.11710863740064045,,0.05384615384615388,
GridStability,50,TabPFN-2.5,foundation,13,skipped:too_small,-6.277948206187427,,1.925228885063794,,0.021130216400030464,,0.20296339810194974,,0.9230769230769231,,0.10171952090471158,,0.023076923076923106,
GridStability,50,RealTabPFN-2.5,foundation,13,skipped:too_small,-6.456158663390711,,1.9427736243782479,,0.020735190306113913,,0.1923532649954588,,0.9230769230769231,,0.10239675543248755,,0.023076923076923106,
GridStability,50,TabICL-Quantiles,foundation,13,skipped:too_small,-8.242503831758112,,0.2560207063357901,,0.01709179217482197,,0.2589844144436493,,0.7692307692307693,,0.08128456322649921,,0.13076923076923075,
GridStability,50,LinearGauss-Homo,baseline,13,skipped:too_small,-10.671840484481512,,2.2135784557070526,,0.01534517406450903,,0.2302295679067372,,1.0,,0.11092525133322878,,0.09999999999999998,
GridStability,50,LinearGauss-Hetero,baseline,13,skipped:too_small,207.96307560154312,,-5.467017102529824,,0.02044657224987422,,0.2628888683086234,,0.5384615384615384,,0.05525490713222606,,0.3615384615384616,
GridStability,50,Student-t,baseline,13,skipped:too_small,-10.733015527158168,,2.219411678878033,,0.015274529198314641,,0.22891551268301813,,1.0,,0.10987050986372064,,0.09999999999999998,
GridStability,50,LogNormal-Homo,baseline,13,skipped:too_small,-7.25844736535933,,1.920985083345691,,0.02206607722799599,,0.42103238504784557,,1.0,,0.12194715702501711,,0.09999999999999998,
GridStability,50,LogNormal-Hetero,baseline,13,skipped:too_small,158.13943910202335,,-4.536118149858343,,0.023227146687632552,,0.2851163388089873,,0.6923076923076923,,0.06628567383561498,,0.20769230769230773,
GridStability,50,MDN,baseline,13,skipped:too_small,-4.204102742441983,,1.680534636427244,,0.02499459946738949,,0.3817527550662225,,0.7692307692307693,,0.10846356894464956,,0.13076923076923075,
GridStability,50,Flow-Spline,baseline,13,skipped:too_small,-4.586489744798014,,1.4999307595531273,,0.026245110326521763,,0.4014433668548787,,0.6923076923076923,,0.11391141685851507,,0.20769230769230773,
GridStability,50,Quantile-Tree,baseline,13,skipped:too_small,11.007287176688655,,1.106400466377815,,0.02101169681409732,,0.3832364875740334,,0.6923076923076923,,0.08859903849010875,,0.20769230769230773,
GridStability,50,Gamma-GLM,baseline,13,skipped:too_small,-8.778159538437183,,2.0090830020448616,,0.02050838775441194,,0.4004725487969528,,1.0,,0.116564745166873,,0.09999999999999998,
GridStability,50,LinGauss-Homo-Ridge,baseline,13,skipped:too_small,-9.537566277772275,,2.1472392581502002,,0.016959865411531518,,0.2437156887588926,,1.0,,0.11041880299931206,,0.09999999999999998,
GridStability,50,LinGauss-Hetero-Ridge,baseline,13,skipped:too_small,-10.599017670083835,,2.291457461878986,,0.01448710773311209,,0.2719742738278672,,0.8461538461538461,,0.06602066511487958,,0.05384615384615388,
GridStability,50,Student-t-Ridge,baseline,13,skipped:too_small,-9.55732830537164,,2.150887461849518,,0.01691025384392314,,0.24297809047069574,,1.0,,0.10932725024065602,,0.09999999999999998,
GridStability,50,LogNormal-Homo-Ridge,baseline,13,skipped:too_small,-5.238200163102729,,1.7721029428545234,,0.02624590418441042,,0.4595322563859454,,1.0,,0.12211253190017805,,0.09999999999999998,
GridStability,50,LogNormal-Hetero-Ridge,baseline,13,skipped:too_small,-6.889634691067917,,1.9604913992800732,,0.021528310321431834,,0.3926118791373261,,0.9230769230769231,,0.10193302562998485,,0.023076923076923106,
GridStability,50,Gamma-GLM-Ridge,baseline,13,skipped:too_small,-6.451334255922645,,1.9079695856937695,,0.02263761370807197,,0.4111890167147799,,1.0,,0.1117435421605528,,0.09999999999999998,
GridStability,50,BART-Homo,baseline,13,skipped:too_small,-6.1537660111036985,,1.809677008013863,,0.023994338083058325,,0.32307950142787045,,1.0,,0.14815031487853353,,0.09999999999999998,
GridStability,50,BART-Hetero,baseline,13,skipped:too_small,-6.110326943603776,,1.8246508501179117,,0.024002556682408225,,0.23061457953477849,,0.9230769230769231,,0.11740124538582211,,0.023076923076923106,
GridStability,50,CatMLP,baseline,13,skipped:too_small,-4.138296731141016,,1.6760901206860777,,0.024387502168038682,,0.3440003384888263,,1.0,,0.14433353849535374,,0.09999999999999998,
GridStability,500,FlexCode-RF,baseline,125,ok,-11.831348408108896,-13.978516646923268,2.284252444863013,2.4508284053226324,0.012846363037673331,0.011845958588567839,0.14649639590310481,0.03475637372149676,1.0,0.888,0.11532160621449741,0.07226814021266474,0.09999999999999998,0.01200000000000001
GridStability,500,TabPFN-2.5,foundation,125,ok,-50.704761487295826,-53.16922572167095,3.5963472614914975,3.6323715034068704,0.004042012704922695,0.004011868823370144,0.10678129391816404,0.07147066663248025,0.968,0.896,0.03128792419875642,0.023570862125202582,0.06799999999999995,0.0040000000000000036
GridStability,500,RealTabPFN-2.5,foundation,125,ok,-49.93585706618201,-52.24796557267684,3.5825379931926373,3.6383376381769854,0.004150122039386827,0.004071119648810421,0.10070674015847847,0.03864194896018769,0.976,0.928,0.03213118814345651,0.023766354346075047,0.07599999999999996,0.028000000000000025
GridStability,500,TabICL-Quantiles,foundation,125,ok,-37.524125738794375,-36.0161294567542,3.3874692983282206,3.3868777339456795,0.004991437666109921,0.005009294392097424,0.07146906824044441,0.03818742234824812,0.936,0.904,0.03277701016900163,0.029923143594000064,0.03600000000000003,0.0040000000000000036
GridStability,500,LinearGauss-Homo,baseline,125,ok,-12.261308600459685,-12.515843982508192,2.289988222515813,2.286571597450719,0.013582867899189607,0.01383387077401229,0.100954479428081,0.05123626545234854,0.88,0.864,0.07419759754070038,0.07243946848659394,0.020000000000000018,0.03600000000000003
GridStability,500,LinearGauss-Hetero,baseline,125,ok,-12.330256036874548,-11.112468954766332,2.2506405981924313,2.2136435683179942,0.013515407819236791,0.013798083718253083,0.07279438108455699,0.060631949042460165,0.856,0.864,0.07229650670398959,0.07519818805026503,0.04400000000000004,0.03600000000000003
GridStability,500,Student-t,baseline,125,ok,-12.275872030485617,-12.376312642522308,2.2965527782280555,2.2867961228753426,0.013582585126130146,0.013849105189338407,0.09898507747539065,0.053294988738497154,0.88,0.864,0.07373806932812574,0.07270206865892702,0.020000000000000018,0.03600000000000003
GridStability,500,LogNormal-Homo,baseline,125,ok,-10.46250676395417,-11.056662131362268,2.206764516152183,2.2429299996688665,0.014105937767478266,0.013884270669910374,0.15803696979030452,0.05219059662287254,0.88,0.872,0.0867447526093942,0.07997060606147162,0.020000000000000018,0.028000000000000025
GridStability,500,LogNormal-Hetero,baseline,125,ok,-10.784617743809774,-10.56141820102238,2.1501015668623853,2.1521302450925086,0.013910175012437742,0.014025438609581747,0.10052733073929726,0.060759408422375094,0.88,0.864,0.07947646610608555,0.07820909466704741,0.020000000000000018,0.03600000000000003
GridStability,500,MDN,baseline,125,ok,-12.319732179996992,-12.203903050593672,2.3465571574674455,2.32496147448706,0.013346892387035689,0.01365973919455537,0.0690415227030482,0.05581713143160448,0.872,0.84,0.07623563466249011,0.07302282077662008,0.028000000000000025,0.06000000000000005
GridStability,500,Flow-Spline,baseline,125,ok,-13.43885425555351,-11.826156088169332,2.3907297219243655,2.3466098001587476,0.01250221156427736,0.012688313341710587,0.06615105207168354,0.05744249189798123,0.88,0.848,0.0788682965013073,0.06874589971149289,0.020000000000000018,0.052000000000000046
GridStability,500,Quantile-Tree,baseline,125,ok,-6.94961072905423,-9.178698836351487,0.2617565499360607,0.2547559718178452,0.0102228051987613,0.01092726403198588,0.12688153685152434,0.064,0.808,0.896,0.0704362473796144,0.09590716062698065,0.09199999999999997,0.0040000000000000036
GridStability,500,Gamma-GLM,baseline,125,ok,-10.917511797220097,-10.917778181950785,2.2503417133020496,2.2635930097705854,0.013851045666380618,0.013760312247970388,0.13999626577516044,0.05078883726253969,0.88,0.84,0.08328181722540802,0.07779589949822162,0.020000000000000018,0.06000000000000005
GridStability,500,LinGauss-Homo-Ridge,baseline,125,ok,-12.241708204918218,-12.449604385544657,2.2893994794611965,2.28378962114034,0.013594393319605465,0.013860738884214182,0.09834147281362093,0.05275644478732157,0.88,0.864,0.07418797309186204,0.07243221557407781,0.020000000000000018,0.03600000000000003
GridStability,500,LinGauss-Hetero-Ridge,baseline,125,ok,-12.362713232413029,-11.264683078078464,2.2582757567954044,2.2260326404420576,0.013499579605234058,0.01377111941813412,0.07244720269659491,0.05778464385088354,0.848,0.864,0.07183364500604139,0.07487605048316455,0.052000000000000046,0.03600000000000003
GridStability,500,Student-t-Ridge,baseline,125,ok,-12.255429463886694,-12.500756539966256,2.2958339132283494,2.29561966539661,0.013594386462812049,0.013832892218922907,0.10074278510838319,0.048509971372205904,0.88,0.864,0.07372586610590537,0.07264534634375425,0.020000000000000018,0.03600000000000003
GridStability,500,LogNormal-Homo-Ridge,baseline,125,ok,-10.428647794089807,-10.958069121195544,2.2040696566943963,2.2390827639711506,0.014154174244314713,0.013919943055369225,0.16026105898557935,0.052461583964525244,0.88,0.864,0.08691898944583945,0.08009967057335081,0.020000000000000018,0.03600000000000003
GridStability,500,LogNormal-Hetero-Ridge,baseline,125,ok,-10.775542487033427,-10.450372718893957,2.173443767945457,2.17949587433188,0.013831943887626019,0.013892160044718759,0.1117475572063602,0.05932667721652295,0.864,0.84,0.07820408659153552,0.07703296061431607,0.03600000000000003,0.06000000000000005
GridStability,500,Gamma-GLM-Ridge,baseline,125,ok,-9.05612595352708,-9.25377449331924,2.1196601194618827,2.1368550595606393,0.016418561543067173,0.016313963053154575,0.15033101645178387,0.06538698658534448,0.904,0.928,0.09646811615248983,0.09910031975623167,0.0040000000000000036,0.028000000000000025
GridStability,500,BART-Homo,baseline,125,ok,-6.445392998255207,-8.450325756812871,1.7717598567906698,2.0245691764608202,0.020298882741856508,0.018486724691163643,0.1702162989019924,0.02894766435303553,1.0,0.896,0.16743404100386045,0.1026989930931988,0.09999999999999998,0.0040000000000000036
GridStability,500,BART-Hetero,baseline,125,ok,-10.084930693337782,-11.036664116054956,2.108481136809304,2.210331457196265,0.012573975901633637,0.012430563968514552,0.15844454436677413,0.11380555520313923,0.696,0.808,0.04449399601423685,0.05478987038160442,0.20400000000000007,0.09199999999999997
GridStability,500,CatMLP,baseline,125,ok,-3.9748323555631604,-3.416807863537802,1.9778211637133212,1.9559172314156652,0.013967131935313756,0.014336089008290797,0.0861017243937276,0.0524524600297607,0.856,0.848,0.0772699235329528,0.07783913059110373,0.04400000000000004,0.052000000000000046
GridStability,5000,FlexCode-RF,baseline,1250,ok,-15.02358541316281,-17.907132301818883,2.5040977147088963,2.7146962320082872,0.00998922814867224,0.008674917672595867,0.16001557440154057,0.00967847993495749,0.984,0.8984,0.10123973671734239,0.0570336014679028,0.08399999999999996,0.0016000000000000458
GridStability,5000,TabPFN-2.5,foundation,1250,ok,-193.43798245980278,-208.45368758390848,4.727761926509017,4.823504856582622,0.0018306871113045972,0.0018279354036922736,0.12532037065656793,0.033022051805658315,0.9728,0.9032,0.013007080762628367,0.008805990384166558,0.07279999999999998,0.0031999999999999806
GridStability,5000,RealTabPFN-2.5,foundation,1250,ok,-191.91404665859554,-206.15156689865205,4.710403011893853,4.820365619175916,0.0018663473975546986,0.0018386133802922129,0.14251886619655435,0.031113248255887738,0.9736,0.9048,0.01367541029854557,0.008977784991478537,0.0736,0.0048000000000000265
